Numero,Data_EM,Codigo,Quantidade,Descricao,Referencia,Pedido,MARCA,GRUPO,ANO,MES,MES-ANO,NUMERO_SEMANA
11749,2025-04-29,47,1,8122 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 PR C/TAG,0,OREGON,POSTES,2025,4,4-2025,18
11749,2025-04-29,9924,6,8426 PR BALIZADOR P/JD E MURO P/1 LAMP,8426 PR,0,MINESSOTA,BALIZADOR,2025,4,4-2025,18
11749,2025-04-29,9924,2,8426 PR BALIZADOR P/JD E MURO P/1 LAMP,8426 PR,0,MINESSOTA,BALIZADOR,2025,4,4-2025,18
11749,2025-04-29,9924,6,8426 PR BALIZADOR P/JD E MURO P/1 LAMP,8426 PR,0,MINESSOTA,BALIZADOR,2025,4,4-2025,18
11749,2025-04-29,9924,6,8426 PR BALIZADOR P/JD E MURO P/1 LAMP,8426 PR,0,MINESSOTA,BALIZADOR,2025,4,4-2025,18
11749,2025-04-29,9924,2,8426 PR BALIZADOR P/JD E MURO P/1 LAMP,8426 PR,0,MINESSOTA,BALIZADOR,2025,4,4-2025,18
11749,2025-04-29,9719,2,8831 PR SPOT DE SOBREPOR RED.MR16/GU10,8831 PR,0,OLYMPA,SPOT,2025,4,4-2025,18
11749,2025-04-29,47,2,8122 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 PR C/TAG,0,OREGON,POSTES,2025,4,4-2025,18
11749,2025-04-29,9454,10,8428 PR ARANDELA C/SUP.INF.P/1L E27-SACO,8428 PR,0,MINESSOTA,ARANDELA,2025,4,4-2025,18
11749,2025-04-29,47,2,8122 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 PR C/TAG,0,OREGON,POSTES,2025,4,4-2025,18
11749,2025-04-29,9725,25,8834 PR SPOT DE SOBREPOR QUA. E27-PAR 20,8834 PR,0,OLYMPA,SPOT,2025,4,4-2025,18
11749,2025-04-29,9780,4,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,0,OREGON,PENDENTE,2025,4,4-2025,18
11749,2025-04-29,47,1,8122 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 PR C/TAG,0,OREGON,POSTES,2025,4,4-2025,18
11749,2025-04-29,9780,2,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,0,OREGON,PENDENTE,2025,4,4-2025,18
11749,2025-04-29,279,4,8237 BR ARANDELA INJ P/ 1 LAMP,8237 BR,0,DAKOTA,ARANDELA,2025,4,4-2025,18
11752,2025-04-30,9780,2,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,8665,OREGON,PENDENTE,2025,4,4-2025,18
11752,2025-04-30,9470,4,8125 PR PENDENTE INJ P/1 LAMP E27-SACO,8125 PR,8665,OREGON,PENDENTE,2025,4,4-2025,18
11752,2025-04-30,278,1,8237 PR ARANDELA INJ P/ 1 LAMP,8237 PR,8665,DAKOTA,ARANDELA,2025,4,4-2025,18
11752,2025-04-30,9935,2,8150 BR BALIZADOR L/F P/JD E MURO P/1LAM,8150 BR,8665,OREGON,BALIZADOR,2025,4,4-2025,18
11752,2025-04-30,47,1,8122 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 PR C/TAG,8665,OREGON,POSTES,2025,4,4-2025,18
11752,2025-04-30,278,2,8237 PR ARANDELA INJ P/ 1 LAMP,8237 PR,8665,DAKOTA,ARANDELA,2025,4,4-2025,18
11757,2025-05-02,9585,2,8341 MR ARANDELA INJ P/ 1 LAMP,8341 MR,8669,VIRGINIA,ARANDELA,2025,5,5-2025,18
11757,2025-05-02,4531,2,8341 BR ARANDELA INJ P/ 1 LAMP,8341 BR,8669,VIRGINIA,ARANDELA,2025,5,5-2025,18
11757,2025-05-02,4519,2,8320 BR ARANDELA REDONDA INJ P/ 1 LAMP,8320 BR,8669,ALABAMA,ARANDELA,2025,5,5-2025,18
11757,2025-05-02,9455,2,8428 BR ARANDELA C/SUP.INF.P/1L E27-SACO,8428 BR,8669,MINESSOTA,ARANDELA,2025,5,5-2025,18
11757,2025-05-02,278,2,8237 PR ARANDELA INJ P/ 1 LAMP,8237 PR,8669,DAKOTA,ARANDELA,2025,5,5-2025,18
11757,2025-05-02,1114,2,8119 PR BALIZADOR P/JD E MURO INJ TERM,8119 PR,8669,OREGON,BALIZADOR,2025,5,5-2025,18
11757,2025-05-02,9780,1,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,8669,OREGON,PENDENTE,2025,5,5-2025,18
11757,2025-05-02,278,3,8237 PR ARANDELA INJ P/ 1 LAMP,8237 PR,8669,DAKOTA,ARANDELA,2025,5,5-2025,18
11757,2025-05-02,9470,4,8125 PR PENDENTE INJ P/1 LAMP E27-SACO,8125 PR,8669,OREGON,PENDENTE,2025,5,5-2025,18
11757,2025-05-02,278,6,8237 PR ARANDELA INJ P/ 1 LAMP,8237 PR,8669,DAKOTA,ARANDELA,2025,5,5-2025,18
11757,2025-05-02,278,9,8237 PR ARANDELA INJ P/ 1 LAMP,8237 PR,8669,DAKOTA,ARANDELA,2025,5,5-2025,18
11757,2025-05-02,33,2,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,8669,COLUMBIA,POSTES,2025,5,5-2025,18
11757,2025-05-02,33,2,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,8669,COLUMBIA,POSTES,2025,5,5-2025,18
11757,2025-05-02,9780,1,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,8669,OREGON,PENDENTE,2025,5,5-2025,18
11757,2025-05-02,9780,2,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,8669,OREGON,PENDENTE,2025,5,5-2025,18
11758,2025-05-05,33,2,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,19
11758,2025-05-05,9785,2,8137 PR ARANDELA C/SUP.INF.P/1L E27 L/C,8137 PR,0,OREGON,ARANDELA,2025,5,5-2025,19
11758,2025-05-05,9785,5,8137 PR ARANDELA C/SUP.INF.P/1L E27 L/C,8137 PR,0,OREGON,ARANDELA,2025,5,5-2025,19
11758,2025-05-05,47,1,8122 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 PR C/TAG,0,OREGON,POSTES,2025,5,5-2025,19
11758,2025-05-05,33,1,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,19
11758,2025-05-05,9455,2,8428 BR ARANDELA C/SUP.INF.P/1L E27-SACO,8428 BR,0,MINESSOTA,ARANDELA,2025,5,5-2025,19
11758,2025-05-05,6,2,8101/2 BR/BR SPOT INJ P/2 LAMP S/ ALETA,8101/2 BR/ BR,0,MISSISSIPI,SPOT,2025,5,5-2025,19
11758,2025-05-05,33,1,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,19
11758,2025-05-05,9939,3,8151 PR BALIZADOR L/C P/JD E MURO P/1LAM,8151 PR,0,OREGON,BALIZADOR,2025,5,5-2025,19
11758,2025-05-05,9939,12,8151 PR BALIZADOR L/C P/JD E MURO P/1LAM,8151 PR,0,OREGON,BALIZADOR,2025,5,5-2025,19
11758,2025-05-05,1114,1,8119 PR BALIZADOR P/JD E MURO INJ TERM,8119 PR,0,OREGON,BALIZADOR,2025,5,5-2025,19
11758,2025-05-05,33,1,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,19
11758,2025-05-05,9780,3,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,0,OREGON,PENDENTE,2025,5,5-2025,19
11758,2025-05-05,9439,3,8337 PR PENDENTE INJ P/1 LAMP E27-SACO,8337 PR,0,ASPEN,PENDENTE,2025,5,5-2025,19
11758,2025-05-05,9924,1,8426 PR BALIZADOR P/JD E MURO P/1 LAMP,8426 PR,0,MINESSOTA,BALIZADOR,2025,5,5-2025,19
11758,2025-05-05,10405,4,81053 BR ARANDELA EM ALUMINIO 1 LAMP,81053 BR,0,TORONTO,ARANDELA,2025,5,5-2025,19
11758,2025-05-05,278,2,8237 PR ARANDELA INJ P/ 1 LAMP,8237 PR,0,DAKOTA,ARANDELA,2025,5,5-2025,19
11758,2025-05-05,9936,1,8150 PR BALIZADOR L/F P/JD E MURO P/1LAM,8150 PR,0,OREGON,BALIZADOR,2025,5,5-2025,19
11758,2025-05-05,9719,4,8831 PR SPOT DE SOBREPOR RED.MR16/GU10,8831 PR,0,OLYMPA,SPOT,2025,5,5-2025,19
11758,2025-05-05,10405,2,81053 BR ARANDELA EM ALUMINIO 1 LAMP,81053 BR,0,TORONTO,ARANDELA,2025,5,5-2025,19
11758,2025-05-05,9939,4,8151 PR BALIZADOR L/C P/JD E MURO P/1LAM,8151 PR,0,OREGON,BALIZADOR,2025,5,5-2025,19
11758,2025-05-05,9461,6,8429 MR ARANDELA C/SUP.SUP.P/1L E27-SACO,8429 MR,0,MINESSOTA,ARANDELA,2025,5,5-2025,19
11758,2025-05-05,4520,1,8320 PR ARANDELA REDONDA INJ P/ 1 LAMP,8320 PR,0,ALABAMA,ARANDELA,2025,5,5-2025,19
11758,2025-05-05,47,1,8122 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 PR C/TAG,0,OREGON,POSTES,2025,5,5-2025,19
11758,2025-05-05,9939,1,8151 PR BALIZADOR L/C P/JD E MURO P/1LAM,8151 PR,0,OREGON,BALIZADOR,2025,5,5-2025,19
11758,2025-05-05,9924,5,8426 PR BALIZADOR P/JD E MURO P/1 LAMP,8426 PR,0,MINESSOTA,BALIZADOR,2025,5,5-2025,19
11758,2025-05-05,34,2,8117 BR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 BR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,19
11758,2025-05-05,9470,1,8125 PR PENDENTE INJ P/1 LAMP E27-SACO,8125 PR,0,OREGON,PENDENTE,2025,5,5-2025,19
11758,2025-05-05,33,1,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,19
11758,2025-05-05,9470,5,8125 PR PENDENTE INJ P/1 LAMP E27-SACO,8125 PR,0,OREGON,PENDENTE,2025,5,5-2025,19
11758,2025-05-05,9470,10,8125 PR PENDENTE INJ P/1 LAMP E27-SACO,8125 PR,0,OREGON,PENDENTE,2025,5,5-2025,19
11758,2025-05-05,10457,2,81060 DOURADO ARANDELA AL CUPULA CRU NAT,81060 DOURADO/CRU NATU,0,TORONTO,ARANDELA,2025,5,5-2025,19
11771,2025-05-12,1114,2,8119 PR BALIZADOR P/JD E MURO INJ TERM,8119 PR,0,OREGON,BALIZADOR,2025,5,5-2025,20
11771,2025-05-12,1114,1,8119 PR BALIZADOR P/JD E MURO INJ TERM,8119 PR,0,OREGON,BALIZADOR,2025,5,5-2025,20
11771,2025-05-12,33,1,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,20
11771,2025-05-12,9819,9,8835 MR SPOT DE SOBREPOR RED.E-27 PAR 20,8835 MR,0,OLYMPA,SPOT,2025,5,5-2025,20
11771,2025-05-12,33,1,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,20
11771,2025-05-12,9461,6,8429 MR ARANDELA C/SUP.SUP.P/1L E27-SACO,8429 MR,0,MINESSOTA,ARANDELA,2025,5,5-2025,20
11771,2025-05-12,10465,7,81065 DOURADO ARANDELA AL CUPULA PRETA,81065 DOURADO/ PRETO,0,TORONTO,ARANDELA,2025,5,5-2025,20
11771,2025-05-12,33,2,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,20
11771,2025-05-12,33,2,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,20
11771,2025-05-12,5507,2,8384 PR ARANDELA INJ P/1 LAMP SUP C/ PIN,8384 PR,0,IOWA,ARANDELA,2025,5,5-2025,20
11771,2025-05-12,9780,1,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,0,OREGON,PENDENTE,2025,5,5-2025,20
11771,2025-05-12,10457,2,81060 DOURADO ARANDELA AL CUPULA CRU NAT,81060 DOURADO/CRU NATU,0,TORONTO,ARANDELA,2025,5,5-2025,20
11771,2025-05-12,279,5,8237 BR ARANDELA INJ P/ 1 LAMP,8237 BR,0,DAKOTA,ARANDELA,2025,5,5-2025,20
11771,2025-05-12,9639,4,8800 BRANCO ARANDELA INJETADA P/1LAMP G9,8800 BR,0,MEMPHIS,ARANDELA,2025,5,5-2025,20
11771,2025-05-12,9939,2,8151 PR BALIZADOR L/C P/JD E MURO P/1LAM,8151 PR,0,OREGON,BALIZADOR,2025,5,5-2025,20
11771,2025-05-12,33,1,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,20
11771,2025-05-12,33,2,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,20
11771,2025-05-12,33,2,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,20
11771,2025-05-12,33,2,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,20
11771,2025-05-12,33,2,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,20
11771,2025-05-12,33,2,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,20
11771,2025-05-12,9831,2,8144 PR POSTE P/2 LAMP E27 LENTE CRISTAL,8144 PR/LC,0,COLUMBIA,POSTES,2025,5,5-2025,20
11771,2025-05-12,9831,2,8144 PR POSTE P/2 LAMP E27 LENTE CRISTAL,8144 PR/LC,0,COLUMBIA,POSTES,2025,5,5-2025,20
11771,2025-05-12,9933,1,8147 PR BALIZADOR L/C P/JD E MURO P/1LAM,8147 PR,0,COLUMBIA,BALIZADOR,2025,5,5-2025,20
11771,2025-05-12,9933,1,8147 PR BALIZADOR L/C P/JD E MURO P/1LAM,8147 PR,0,COLUMBIA,BALIZADOR,2025,5,5-2025,20
11771,2025-05-12,266,2,8243 PR PROJ INJ P/ 1 LAMP PAR 20/30/38,8243 PR,0,INDIANA,PROJETOR,2025,5,5-2025,20
11771,2025-05-12,9939,1,8151 PR BALIZADOR L/C P/JD E MURO P/1LAM,8151 PR,0,OREGON,BALIZADOR,2025,5,5-2025,20
11771,2025-05-12,47,1,8122 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 PR C/TAG,0,OREGON,POSTES,2025,5,5-2025,20
11771,2025-05-12,1114,1,8119 PR BALIZADOR P/JD E MURO INJ TERM,8119 PR,0,OREGON,BALIZADOR,2025,5,5-2025,20
11771,2025-05-12,9924,2,8426 PR BALIZADOR P/JD E MURO P/1 LAMP,8426 PR,0,MINESSOTA,BALIZADOR,2025,5,5-2025,20
11771,2025-05-12,9939,1,8151 PR BALIZADOR L/C P/JD E MURO P/1LAM,8151 PR,0,OREGON,BALIZADOR,2025,5,5-2025,20
11771,2025-05-12,33,1,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,20
11771,2025-05-12,10558,1,8148 PR POSTE C/TUBO AL P/1 LAMP 1 METRO,ESPEC 8148 PR 1 METRO,0,COLUMBIA,POSTES,2025,5,5-2025,20
11771,2025-05-12,9924,6,8426 PR BALIZADOR P/JD E MURO P/1 LAMP,8426 PR,0,MINESSOTA,BALIZADOR,2025,5,5-2025,20
11771,2025-05-12,9924,6,8426 PR BALIZADOR P/JD E MURO P/1 LAMP,8426 PR,0,MINESSOTA,BALIZADOR,2025,5,5-2025,20
11725,2025-04-11,9470,1,8125 PR PENDENTE INJ P/1 LAMP E27-SACO,8125 PR,0,OREGON,PENDENTE,2025,4,4-2025,15
11725,2025-04-11,9786,1,8137 MR ARANDELA C/SUP.INF.P/1L E27 L/C,8137 MR,0,OREGON,ARANDELA,2025,4,4-2025,15
11725,2025-04-11,9612,4,8237 MR ARANDELA INJ P/ 1 LAMP,8237 MR,0,DAKOTA,ARANDELA,2025,4,4-2025,15
11725,2025-04-11,47,2,8122 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 PR C/TAG,0,OREGON,POSTES,2025,4,4-2025,15
11725,2025-04-11,9456,10,8428 MR ARANDELA C/SUP.INF.P/1L E27-SACO,8428 MR,0,MINESSOTA,ARANDELA,2025,4,4-2025,15
11725,2025-04-11,33,2,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,4,4-2025,15
11725,2025-04-11,1114,4,8119 PR BALIZADOR P/JD E MURO INJ TERM,8119 PR,0,OREGON,BALIZADOR,2025,4,4-2025,15
11725,2025-04-11,1114,6,8119 PR BALIZADOR P/JD E MURO INJ TERM,8119 PR,0,OREGON,BALIZADOR,2025,4,4-2025,15
11725,2025-04-11,9779,2,8136 BR PENDENTE INJ P/1 LAMP E27 L/C,8136 BR,0,OREGON,PENDENTE,2025,4,4-2025,15
11725,2025-04-11,9597,1,8385 MR BALIZADOR INJ P/1 LAMP,8385 MR,0,IOWA,BALIZADOR,2025,4,4-2025,15
11791,2025-05-20,4531,4,8341 BR ARANDELA INJ P/ 1 LAMP,8341 BR,0,VIRGINIA,ARANDELA,2025,5,5-2025,21
11791,2025-05-20,10457,2,81060 DOURADO ARANDELA AL CUPULA CRU NAT,81060 DOURADO/CRU NATU,0,TORONTO,ARANDELA,2025,5,5-2025,21
11791,2025-05-20,7919,5,8394 PR/LC ARANDELA INJ P/1 LAMP SACO PL,8394 PR/LC,0,ARIZONA,ARANDELA,2025,5,5-2025,21
11791,2025-05-20,10457,2,81060 DOURADO ARANDELA AL CUPULA CRU NAT,81060 DOURADO/CRU NATU,0,TORONTO,ARANDELA,2025,5,5-2025,21
11791,2025-05-20,10405,2,81053 BR ARANDELA EM ALUMINIO 1 LAMP,81053 BR,0,TORONTO,ARANDELA,2025,5,5-2025,21
11791,2025-05-20,9780,3,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,0,OREGON,PENDENTE,2025,5,5-2025,21
11791,2025-05-20,33,2,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,0,COLUMBIA,POSTES,2025,5,5-2025,21
11791,2025-05-20,9834,2,8145 PR BALIZADOR P/1 LAMP E27 LENTE CRI,8145 PR/LC,0,COLUMBIA,BALIZADOR,2025,5,5-2025,21
11791,2025-05-20,9936,2,8150 PR BALIZADOR L/F P/JD E MURO P/1LAM,8150 PR,0,OREGON,BALIZADOR,2025,5,5-2025,21
11791,2025-05-20,278,3,8237 PR ARANDELA INJ P/ 1 LAMP,8237 PR,0,DAKOTA,ARANDELA,2025,5,5-2025,21
